"Year","Month","Dekad","NDVI Anomaly"
2019,1,1,100.568922655677
2019,1,2,100.312473918311
2019,1,3,100.388753257679
2019,2,1,100.390629451608
2019,2,2,100.438062579406
2019,2,3,100.383562687491
2019,3,1,100.702578316911
2019,3,2,100.976970032526
2019,3,3,101.130886251345
2019,4,1,100.970837909031
2019,4,2,99.2738740531768
2019,4,3,98.7142917759008
2019,5,1,98.4217604810712
2019,5,2,98.803735336509
2019,5,3,99.9927405941113
2019,6,1,100.146822428419
2019,6,2,100.188055027123
2019,6,3,99.9674705236427
2019,7,1,100.110210478614
2019,7,2,97.2968051842236
2019,7,3,98.3714429708159
2019,8,1,99.7203810516852
2019,8,2,100.95993335534
2019,8,3,101.152924913586
2019,9,1,100.926176781238
2019,9,2,99.6723075802932
2019,9,3,99.3809852946471
2019,10,1,99.578262101703
2019,10,2,100.675547447719
2019,10,3,104.75638891851
2019,11,1,105.389010186969
2019,11,2,104.814118090478
2019,11,3,101.70623341055
2019,12,1,100.919970784544
2019,12,2,100.532995745846
2019,12,3,100.483772470565
2020,1,1,N/A,
2020,1,2,99.8459281484593
2020,1,3,98.8949188164093
2020,2,1,98.3607238371826
2020,2,2,98.3068370189278
2020,2,3,98.4787391076616
2020,3,1,98.360297598573
2020,3,2,98.6093654751569
2020,3,3,99.0263056583091
2020,4,1,99.4357331011142
2020,4,2,99.3322231027866
2020,4,3,99.0987907870928
2020,5,1,98.0119174873027
2020,5,2,96.4394875096525
2020,5,3,91.4820226800304
2020,6,1,88.9096797903756
2020,6,2,87.5753189285882
2020,6,3,87.8641794447779
2020,7,1,88.6391602771985
2020,7,2,89.2976487864049
2020,7,3,90.4233779013184
2020,8,1,92.7563177055549
2020,8,2,94.7690179738799
2020,8,3,96.7235790703773
2020,9,1,99.3675202556892
2020,9,2,102.793302541382
2020,9,3,103.71330337334
2020,10,1,104.768353423306
2020,10,2,105.995014780882
2020,10,3,109.3314087732
2020,11,1,109.236290198929
2020,11,2,108.664218507904
2020,11,3,106.923051620251
2020,12,1,107.159057209676
2020,12,2,107.141860816347
2020,12,3,107.172638790355
2021,1,1,106.414984568595
2021,1,2,105.759675150047
2021,1,3,104.481647868615
2021,2,1,105.290481485906
2021,2,2,N/A,
2021,2,3,N/A,
2021,3,1,N/A,
2021,3,2,N/A,
2021,3,3,N/A,
2021,4,1,N/A,
2021,4,2,N/A,
2021,4,3,N/A,
2021,5,1,N/A,
2021,5,2,N/A,
2021,5,3,N/A,
2021,6,1,N/A,
2021,6,2,N/A,
2021,6,3,N/A,
2021,7,1,N/A,
2021,7,2,N/A,
2021,7,3,N/A,
2021,8,1,N/A,
2021,8,2,N/A,
2021,8,3,N/A,
2021,9,1,N/A,
2021,9,2,N/A,
2021,9,3,N/A,
2021,10,1,N/A,
2021,10,2,N/A,
2021,10,3,N/A,
2021,11,1,N/A,
2021,11,2,N/A,
2021,11,3,N/A,
2021,12,1,N/A,
2021,12,2,N/A,
2021,12,3,N/A,