"Year","Month","Dekad","NDVI Anomaly"
2019,1,1,N/A,
2019,1,2,107.845075350135
2019,1,3,108.580492286603
2019,2,1,108.338691599531
2019,2,2,107.547171356795
2019,2,3,105.936387416967
2019,3,1,102.362056529538
2019,3,2,101.071684136495
2019,3,3,100.207330302281
2019,4,1,99.719244518632
2019,4,2,99.6227542681912
2019,4,3,100.056134428489
2019,5,1,100.793516664034
2019,5,2,101.494580559691
2019,5,3,101.932877185883
2019,6,1,101.640298823111
2019,6,2,101.209657691674
2019,6,3,100.44663061002
2019,7,1,99.0751096133537
2019,7,2,98.3538333876033
2019,7,3,98.0708004707361
2019,8,1,97.4521758456882
2019,8,2,97.2492918096631
2019,8,3,96.9220206474756
2019,9,1,96.6675622471213
2019,9,2,96.5395993855729
2019,9,3,96.7490945683531
2019,10,1,97.4811223743851
2019,10,2,98.6152730142225
2019,10,3,101.429759725944
2019,11,1,102.833309631592
2019,11,2,104.106723322119
2019,11,3,105.796132627664
2019,12,1,106.489478528083
2019,12,2,107.148093541016
2019,12,3,107.658181889673
2020,1,1,N/A,
2020,1,2,108.409687602439
2020,1,3,106.890252277216
2020,2,1,105.656457892706
2020,2,2,104.205484101109
2020,2,3,102.568129624245
2020,3,1,100.211812280381
2020,3,2,99.8197224278199
2020,3,3,100.131950998987
2020,4,1,100.305787791769
2020,4,2,99.1879523801353
2020,4,3,98.3789420220707
2020,5,1,97.6092893236405
2020,5,2,97.2937459778627
2020,5,3,97.4756312555064
2020,6,1,97.7475521742967
2020,6,2,97.6354836082961
2020,6,3,97.5853776437423
2020,7,1,98.4598681786346
2020,7,2,99.2739274422625
2020,7,3,99.5850358534286
2020,8,1,97.7316789643097
2020,8,2,96.3201224078912
2020,8,3,95.3804646383152
2020,9,1,N/A,
2020,9,2,N/A,
2020,9,3,N/A,
2020,10,1,N/A,
2020,10,2,N/A,
2020,10,3,N/A,
2020,11,1,N/A,
2020,11,2,N/A,
2020,11,3,N/A,
2020,12,1,N/A,
2020,12,2,N/A,
2020,12,3,N/A,