n,loss
146,205.07150095253863
314,151.72508918925615
266,78.65299385063116
95,87.84739681059925
314,151.72508918925615
189,58.40055298904863
25,78.79444119741395
237,66.66875684989019
335,75.91386723875196
62,198.3794656539288
297,247.9741169119562
204,54.941244106098054
317,129.14590829006028
167,140.9702945035152
297,247.9741169119562
266,78.65299385063116
284,198.72377449078763
188,59.889386904631635
175,97.58542614962244
153,204.4512540017673
204,54.941244106098054
46,174.07273889242688
240,65.70730646183712
200,50.630660572440746
156,192.30812999135313
315,144.23465874562567
225,66.56175520660427
303,227.814384173496
347,83.97443405208884
122,125.16967874125471
269,89.26515601853185
121,121.80292792577188
110,100.02594063749338
192,53.636435239157755
200,50.630660572440746
356,65.17894714411135
34,125.28144402639248
20,74.98574472607598
116,115.95738933637409
38,151.24699040556467
100,86.32505719504131
29,94.48808856797694
203,54.501543237003204
60,201.23867643660267
115,113.4860256648645
19,75.54028417921518
165,148.08307087564003
99,85.59220466552544
21,74.70598511044956
200,50.630660572440746
37,145.51621062861435
200,50.630660572440746
185,63.03813844022971
213,58.80860946652788
200,50.630660572440746
201,51.83356193945355
68,183.6103041213793
90,102.64132172636228
252,58.0937421679605
190,55.63568167715789
363,39.09585220437827
267,81.09810107272192
363,39.09585220437827
147,206.0051349769341
339,83.25490388061075
321,96.24274534693193
320,104.32265727244906
360,46.3621065705641
83,127.33143071748826
360,46.3621065705641
180,77.09796747793558
360,46.3621065705641
363,39.09585220437827
251,58.45121825389439
311,170.78096738067094
107,94.35716189911095
35,133.11476727130176
22,75.10915851712011
362,40.663668057574405
7,26.843038545520987
66,188.45066579674358
160,175.93593967814977
358,55.87578505887649
7,26.843038545520987
8,29.134180548149498
293,247.25554119357636
326,72.59467538256571
245,66.02440510228938
40,158.71384538181357
271,100.51450895634451
52,191.49478549032366
242,64.04887940076816
333,72.73139887970326
67,186.3507861267304
219,67.39168978401692
280,165.37708725688722
139,188.22509170728236
6,29.139097762074158
53,194.87854693923205
114,109.72597056604519
77,156.89746915676946
272,107.71355466826974
278,149.71288843489359
8,29.134180548149498
7,26.843038545520987
7,26.843038545520987
241,65.02566350063512
150,210.16385196621593
79,148.3527767836039
7,26.843038545520987
137,186.23402474984206
106,92.81238655585473
235,66.16257307052705
291,242.8290788226425
172,116.80206799832148
253,59.017580534584454
279,156.51898572626683
3,30.651634649659922
313,158.49840341950156
7,26.843038545520987
181,73.08598100317053
124,133.8748614678734
7,26.843038545520987
159,181.4406769646748
171,121.72221274302166
64,196.04176846983069
182,69.90104925051548
236,66.13144034541907
61,199.4124892023947
173,109.87782195268852
329,71.2046776308966
39,155.219602294576
120,120.41162870657023
186,61.99987673546817
45,172.14377306572212
51,189.257233094741
259,63.946765313964875
248,64.43465617379282
304,218.75825324162167
341,84.36255035009214
16,61.436468237284636
119,118.23223422926891
89,105.38305187546331
247,65.85269314438104
261,65.8105632083573
49,182.21827482232268
88,109.55526467800473
211,56.81983591456091
343,85.02204942427723
161,169.67401080052863
1,38.80173566820914
283,190.718128846141
264,73.16963805998914
78,153.2322238221005
118,117.14290194417644
13,40.99238500394761
7,26.843038545520987
7,26.843038545520987
289,231.74089774994277
126,140.22224608135156
361,42.995805922913
187,61.18108380447527
355,69.48543808944237
7,26.843038545520987
263,70.60516487931521
233,65.95411754776951
75,163.4017260441225
249,62.101548564893086
323,82.86330260746793
164,154.36803879582504
288,226.0078722396324
26,81.68490635898581
306,203.52914204077362
250,59.92969224256177
229,66.2411140131782
109,98.05006949045004
169,132.32784636079165
318,120.43982267434318
136,184.89005349664959
111,101.88967919001966
154,199.68165989105412
82,132.09872341078383
344,84.01051209302187
277,143.61024926915997
117,117.00711449833904
140,190.56105643771244
191,54.39826470013122
131,166.96845254510964
141,192.6188295463535
76,160.45448231808135
324,78.31179489761924
287,220.01460684363963
255,61.64531526553001
364,37.838507705918396
102,88.59325090073877
349,82.59391072485518
340,83.94911480765614
28,90.3692281254734
163,159.3964797202671
357,60.82905324873614
218,65.79042795639143
123,130.3168135456281
127,144.87435627895113
7,26.843038545520987
268,84.57927124697086
302,234.34180233503142
98,86.18704775916903
87,112.81105756548577
354,73.30819983322941
15,52.44242638179154
92,95.63654779665904
84,121.17663860721423
168,136.87600638823014
351,79.98910326152588
143,198.66606917058195
138,187.00840505830317
91,99.2427023611608
230,66.69559405946252
348,83.87174388676642
206,55.72340965178461
148,208.25554586617469
54,196.9807987464762
276,137.09619313928948
14,43.96898383194651
132,172.49988658553048
319,112.49987676441087
166,143.3207661470195
327,70.66217285170183
316,137.01726610702096
282,181.5568142843207
179,81.3795347738634
258,63.911611721319225
59,200.39592163892542
238,66.70161300904128
125,137.14155300892944
300,242.41512587509206
7,26.843038545520987
11,34.92381911252223
183,66.39823009246616
105,91.02121819173873
308,187.76473119160266
142,196.22811577871934
81,137.85511547578804
177,89.58848305261301
332,72.46855892787244
96,86.03437102977153
135,184.32792779146658
69,179.31337156818412
149,209.80411144314664
32,112.36173772612487
257,62.61071905176846
199,49.544034634728426
286,210.96885743651478
328,70.81973378368147
227,66.69358330205081
212,57.78237904768448
345,83.59134589872154
7,26.843038545520987
7,26.843038545520987
158,185.71136840703284
294,248.21946123134023
220,68.04730014479422
353,75.52827645955988
55,197.26829175590467
195,48.90045644996684
239,66.28271937658626
205,55.81907816939611
71,172.7247126819126
309,182.26351095748828
202,53.674321454133235
48,178.62528551079345
296,249.35703952216383
193,51.720663446792315
31,108.09408528357388
56,198.68232413819644
93,92.95342456579506
162,164.6386141358379
133,176.27795023660417
4,29.389466223832034
58,201.05031600841843
310,177.83400711410977
7,26.843038545520987
216,63.313047276675455
270,94.17744146866526
103,88.4990921998304
157,190.3551723453921
244,65.18052230339616
232,66.68369064209297
80,143.01765828985546
209,54.35189397181722
197,48.48365295397762
184,63.99742610489782
151,208.851677781551
359,50.072859812289884
18,72.88786967148205
273,116.87644058880572
226,66.46876397915342
104,88.5332216944489
307,195.21697461407072
223,67.18466019337244
334,73.74501897093045
254,60.43000281937724
275,130.69903020552616
24,75.67763198996117
256,61.883488007670685
5,27.938772191206812
301,238.93561321063976
346,83.34889203108712
134,180.46819511703794
42,164.67869682254724
128,149.3532695437402
196,48.49335611855245
145,204.3941526480719
330,71.65632337931564
43,166.41618265539398
224,66.72157407035813
231,66.90945190097987
176,92.80132975538777
274,124.73526330109327
85,117.58259642494988
207,56.01995267657677
108,96.66035177472014
97,86.38390580722046
74,166.67956753459626
298,248.06095585912215
94,90.11335654239905
65,193.1229963672059
2,33.0581659115221
322,88.14214699658486
9,27.84494898615277
312,164.24330755621014
215,61.76889475163552
152,207.7635348229877
10,28.964690706364504
178,85.85859872557224
170,127.44903926514034
47,176.3414093459795
70,175.65098629947872
17,68.0720257627544
217,64.44016853633163
63,197.71261024458644
214,59.91805654336837
41,161.79468081777927
331,71.92090965013193
36,139.20872976073574
7,26.843038545520987
130,160.62287470898613
57,199.84896841634463
234,65.14018244371753
73,169.44245315218424
72,171.88815636494084
144,201.7172129403543
262,67.98105750073377
27,85.46103466248934
228,66.53173803350388
260,64.82829068326382
