AdminStrata,Adamawa,Adamawa,Central,Central,East,East,Far-North,Far-North,Littoral,Littoral,North,North,North-West,North-West,South,South,South-West,South-West,West,West
2019-01-01,,,,,,,,,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,,,,,,,
2019-01-05,,,,,,,,,,,,,,,,,,,,
2019-01-06,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,
2019-01-10,0.5070315999999999,107.881194101538,0.690382,101.626488866317,0.7123816500000001,101.1104311898705,0.2972165,100.76835118655501,0.6958384500000001,101.07051574880148,0.3584451,101.0637492391365,0.55264105,103.53114922570799,0.7356723000000001,99.46140579101774,0.7018491499999999,101.0640401412275,0.56656445,104.851622828021
2019-01-11,,,,,,,,,,,,,,,,,,,,
2019-01-12,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,,,,,,,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,,,,,,,,,
2019-01-15,,,,,,,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,,,,,,,,,
2019-01-19,,,,,,,,,,,,,,,,,,,,
2019-01-20,0.4937472,107.98829529941199,0.6802193999999999,101.87869251617501,0.7068845500000001,101.673605347907,0.28983855000000003,101.49039265577201,0.6989784499999998,102.38686506868399,0.34335679999999996,101.674820414638,0.5360185000000001,104.997884879008,0.7383529000000001,100.36350206544249,0.70249775,101.85102094956599,0.5471798999999999,105.3681144507035
2019-01-21,,,,,,,,,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,
2019-01-26,,,,,,,,,,,,,,,,,,,,
2019-01-27,,,,,,,,,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,,,,,,,
2019-01-31,0.48042045000000005,106.92061551164,0.66581565,101.6717593758475,0.699236,101.699668378909,0.27194855,101.814179036273,0.7048077500000001,103.197115815151,0.31694110000000003,100.490730912186,0.5149709,107.39972816013801,0.7417822000000001,100.68355216200499,0.70707375,102.31254505300149,0.5199586,105.4629326375975
2019-02-01,,,,,,,,,,,,,,,,,,,,
2019-02-02,,,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,,,
2019-02-09,,,,,,,,,,,,,,,,,,,,
2019-02-10,0.48262309999999997,106.7466958259965,0.66463765,101.5987308931305,0.7008992500000001,101.639354136688,0.26222415000000004,101.7130415548055,0.71123715,103.2761651952705,0.30803585,99.78702619843925,0.5162599,109.04237721898551,0.74713385,100.76663963152649,0.7135091499999999,102.44553411254499,0.5161081,105.7032639453585
2019-02-11,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,
2019-02-20,0.4897079,106.9400437145955,0.6674852,101.58000875517399,0.70583325,101.53838393147149,0.25190080000000004,101.25921317204799,0.7196401,103.2179219677765,0.30338295,99.63863041307195,0.5241766499999999,110.6539816047135,0.75407215,100.78983182018,0.7210808,102.42423791600349,0.5182738,106.062845179741
2019-02-21,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,,
2019-02-23,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,
2019-02-28,0.50151835,107.656167985663,0.6743524000000001,101.65901460623351,0.71395765,101.471706884586,0.24385845,101.409494499336,0.7285692,102.951271946771,0.30420335,100.5096232371965,0.5384974499999999,112.207793718281,0.7619901,100.7651418845095,0.72932345,102.24380550147751,0.52562295,106.4522646464965
2019-03-01,,,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,,
2019-03-10,0.53527455,109.87396515831999,0.6977306999999999,101.9810683336485,0.7368405999999998,101.4320413318105,0.2353086,103.932409906103,0.7448617,101.926946826039,0.31832764999999996,104.433082642812,0.5836329,114.56732107922,0.7790016,100.653457008551,0.7447618500000001,101.613524555266,0.5566823999999999,107.37371011089002
2019-03-11,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,
2019-03-20,0.55386895,110.47831575480899,0.7126335,102.11049889753349,0.7497699,101.388946464799,0.231024,104.49451655148451,0.7522338500000001,101.34060945555649,0.32477985000000004,105.13838166835652,0.6105189,114.71713613086949,0.78721705,100.55051245248049,0.7512201999999999,101.2094297727595,0.57772925,107.44036498925199
2019-03-21,,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,,
2019-03-31,0.57285305,110.363319193573,0.7287914500000001,102.167414717543,0.76275905,101.29254831641249,0.22504455,103.74310502985799,0.759618,100.817856716803,0.32910305,104.1751188620025,0.63787805,113.91163063434699,0.7951437,100.4331318793165,0.7574952500000001,100.77331337240449,0.6021337,107.248513095368
2019-04-01,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,
2019-04-10,0.59282065,109.5832203953255,0.74604,102.197193441478,0.7756341499999999,101.16365865489999,0.22015045000000005,102.40469631741749,0.7674268,100.41133640478249,0.33470155,102.33906468803049,0.664703,112.3337614268515,0.8029166,100.3254603277515,0.7640728499999999,100.4222476311905,0.62993765,106.88359686223899
2019-04-11,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,
2019-04-20,0.6373184000000001,106.939192234739,0.7808638999999999,102.18737716442749,0.8009658,101.02209742411802,0.22035609999999997,101.61341244229749,0.7843029000000001,99.9616234008353,0.3610531,99.10802246929859,0.7142255,108.20447726748199,0.8183365499999999,100.22333176670048,0.7789090000000001,99.99597076950096,0.6906490000000001,105.8247332017205
2019-04-21,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,
2019-04-30,0.66189785,105.6956215244985,0.7960025500000001,102.078282223157,0.81257545,101.015660215151,0.22400995,101.698167829287,0.7923871,99.84421030423675,0.3854899,98.58411366751594,0.73515085,106.2404401974475,0.8256936,100.236163943013,0.78664215,99.93027568784005,0.7181183,105.0482976796245
2019-05-01,,,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,
2019-05-10,0.6864342999999999,104.662389977437,0.8085474500000001,101.90007318359051,0.8231778000000001,101.074821230651,0.22737590000000002,101.364816409225,0.8000437499999999,99.81111425271624,0.41776414999999995,98.8244628516824,0.7531515499999999,104.624909708024,0.8330034000000001,100.35191223071448,0.7942663,100.01599277268824,0.7407171499999999,104.1207387237135
2019-05-11,,,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,
2019-05-20,0.7097046499999999,103.85233483143901,0.81852365,101.684289707453,0.8323438000000001,101.16689875155751,0.2358634,102.527101967094,0.80706995,99.85204579211565,0.4577626,99.81052687446005,0.7672191,103.25763137179601,0.8393951500000001,100.489008121531,0.80140685,100.0419070461412,0.7577018999999998,103.10348811159702
2019-05-21,,,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,
2019-05-25,,,,,,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,
2019-05-31,0.74974385,103.0777732451995,0.8326176999999999,101.350765254127,0.84542825,101.349401962318,0.28174994999999997,112.2233107217845,0.8188754500000001,100.1322592176945,0.54945775,102.54933021757552,0.78595955,101.4566961625425,0.8491616,100.84156734136852,0.8130849,100.21072369872351,0.7778362000000001,101.3755018039345
2019-06-01,,,,,,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,
2019-06-10,0.7657065000000001,102.973417365974,0.8371573000000001,101.226494685924,0.8485051499999999,101.320251123932,0.3216658,119.45153298991201,0.82305775,100.27825086787252,0.5929629999999999,103.4105906901955,0.7925015999999999,101.0212418790465,0.8518518,100.970223555925,0.8187358499999999,100.420803252358,0.78332825,100.8237857667
2019-06-11,,,,,,,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,
2019-06-15,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,
2019-06-20,0.7782118,102.8332886553355,0.84057255,101.1404315601945,0.8502231,101.2851588984075,0.36601125,124.9816363078655,0.8257695,100.3609705764115,0.6292991000000001,103.384574690546,0.79778325,100.7884731754465,0.85304835,101.0361016339675,0.8208886499999999,100.28839190206449,0.78760435,100.5117782128415
2019-06-21,,,,,,,,,,,,,,,,,,,,
2019-06-22,,,,,,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,,,
2019-06-29,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.7873119500000001,102.54018151055351,0.8429705,101.060205239347,0.85067475,101.216969550673,0.40354405000000004,125.624578810757,0.82769085,100.4370493331055,0.6575457,102.642582010115,0.8021108000000001,100.666058023365,0.8533720499999999,101.080268653126,0.8238284500000002,100.328882709274,0.79094115,100.3466018484875
2019-07-01,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,,,,,,,,
2019-07-05,,,,,,,,,,,,,,,,,,,,
2019-07-06,,,,,,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,,,
2019-07-09,,,,,,,,,,,,,,,,,,,,
2019-07-10,0.7974602333333335,101.67158732251566,0.8458005333333334,100.90573298468068,0.8500309,101.06112786859165,0.47597600000000007,120.70000938565701,0.8296419333333334,100.61132918470533,0.6991338666666667,100.78491454410366,0.8068571666666666,100.38821293565633,0.8534297333333334,101.15087334459164,0.8295644000000001,100.356166996865,0.7945503666666667,100.214854796406
2019-07-11,,,,,,,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,
2019-07-13,,,,,,,,,,,,,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,
2019-07-20,0.8009366499999999,101.535744018282,0.84671715,100.88076890668249,0.8499782499999999,101.0647825190535,0.5157517,117.612438296532,0.82987535,100.636760656798,0.71651515,100.684780899667,0.80803405,100.40196049866199,0.85365895,101.21137158110501,0.8317915499999999,100.417680286083,0.79491835,100.29475857608949
2019-07-21,,,,,,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,,
2019-07-23,,,,,,,,,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,
2019-07-27,,,,,,,,,,,,,,,,,,,,
2019-07-28,,,,,,,,,,,,,,,,,,,,
2019-07-29,,,,,,,,,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,,,,,,,,,
2019-07-31,0.804001,101.631444589328,0.84773215,100.91905900085499,0.8500969999999999,101.0824993615645,0.5532648499999999,113.77287400839,0.8305805500000001,100.7208171399825,0.7322447,100.909227648632,0.80751025,100.3863158756105,0.85386755,101.228249956182,0.8341337499999999,100.5905444174325,0.79418005,100.38762884097
2019-08-01,,,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,,,
2019-08-10,0.8064608,102.02598452136,0.84825315,100.929905844779,0.8500627,101.01021130874202,0.6087043,105.610888544604,0.8317657999999999,100.80529613018649,0.7542771,101.4320320455145,0.80386855,100.33369614914301,0.8552002999999999,101.186130887101,0.83695305,100.757361725921,0.7899046,100.42180754198401
2019-08-11,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,
2019-08-20,0.8060969499999999,102.2196281489575,0.8484685500000001,100.96299141396851,0.8506266,101.00169957311601,0.6220111500000001,102.274185541166,0.83216775,100.77865265142549,0.7606369000000001,101.665502612444,0.80178355,100.32071330606,0.8562673999999999,101.11992419805499,0.8375917,100.7756024481115,0.7871002,100.34305545549749
2019-08-21,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,
2019-08-31,0.80430785,102.34463866013701,0.84823435,100.97100786053198,0.8513051,101.004627830366,0.6227102,99.47608381002854,0.8333501000000001,100.813538400156,0.7624129,101.71849440488299,0.79916465,100.2486309683885,0.85849955,101.14653016572899,0.8381391000000001,100.81855706288,0.7839987500000001,100.211279096761
2019-09-01,,,,,,,,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,
2019-09-10,0.80110505,102.37147140165101,0.8477961499999999,100.9832410742825,0.8513879,100.952193331757,0.6098875500000001,96.91431710980461,0.83473575,100.8565161711595,0.7604918,101.625637956538,0.79632475,100.1263225267585,0.8597197000000001,101.04616111209899,0.83842055,100.83278760343799,0.7809138,100.039128868581
2019-09-11,,,,,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,
2019-09-20,0.7902345500000001,102.11675736114,0.8454204000000001,100.968447346109,0.8504836,100.838322709562,0.5703786,94.58435572018774,0.83583015,100.82947002360399,0.75008185,101.2059799025485,0.7902267500000001,99.86736082692585,0.8607246000000001,100.78308120537599,0.83754635,100.9166562912705,0.7765989999999999,99.81800641246336
2019-09-21,,,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,
2019-09-30,0.7829526499999999,101.896564336964,0.8435884499999999,100.9892291831905,0.8495545999999999,100.82664988678249,0.55418015,95.4647915008579,0.8358902500000001,100.86742499674651,0.7423301,100.937692483593,0.7878665,99.8876383062175,0.8604681,100.6884099321955,0.8361529000000001,101.005837722796,0.7762918999999999,99.8987703492996
2019-10-01,,,,,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,
2019-10-10,0.7766548999999999,101.922893165245,0.841757,101.1126098198485,0.8486849,100.924394039173,0.54302005,97.95891414976106,0.8356781500000001,100.99688563397049,0.73468245,100.93293990001698,0.7869261,100.165832775311,0.85978925,100.6767097426725,0.8355632,101.2622053414375,0.7776233,100.218534675775
2019-10-11,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,
2019-10-20,0.7703630000000001,102.179177599879,0.83928155,101.302936809487,0.8469495,101.0655523064525,0.53634145,101.945955597964,0.8350359,101.2466329710185,0.7277886499999999,101.43207407753252,0.7857059,100.56762484220602,0.8585836500000001,100.77646189503099,0.8318108500000001,101.3667968394365,0.7792036,100.69107633460351
2019-10-21,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,
2019-10-31,0.75232425,103.206090403127,0.8319256500000001,101.9629817737945,0.8409232,101.62258839417899,0.5179161,111.0912651760765,0.8321027999999999,102.24753770952802,0.70529325,103.7053114400075,0.77926395,101.703905756743,0.8542876500000001,101.4066766044995,0.82442075,102.20782481452201,0.77773175,101.876670571153
2019-11-01,,,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,,,,,,,
2019-11-10,0.7373289000000001,103.8758670242445,0.82524835,102.2940021065415,0.8355075999999999,101.9704013154355,0.5012328,114.9480981413175,0.8284159500000001,102.91354025405751,0.6845810499999999,105.305832023547,0.7716353999999999,102.344772675721,0.848808,101.716892990775,0.81913145,102.745532959423,0.77118785,102.41007060563
2019-11-11,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,
2019-11-20,0.716306,104.5201508308215,0.8160582,102.59837201778349,0.8282480999999999,102.36463100574,0.47911835,117.52181496608699,0.8215773,103.522419494554,0.65702755,107.146393550493,0.7598552000000001,103.00163547512001,0.8414048000000001,102.05553673492949,0.8093689000000001,103.043514858276,0.7595452500000001,102.91789289331601
2019-11-21,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,
2019-11-30,0.65914975,106.1389620903495,0.7903779,103.16134495291601,0.8083607500000001,103.2705624773365,0.42968414999999993,118.3435183997315,0.79986965,104.637539069647,0.582148,110.28151838845199,0.7213667500000001,104.34736997174201,0.8219184,102.79438256293199,0.7848041000000001,103.5316034000065,0.7204845500000001,104.04070186279151
2019-12-01,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,
2019-12-10,0.6266309,107.1444134958425,0.7744640500000001,103.41546179368999,0.7964847,103.818008463559,0.40610425,117.07309466661451,0.78461285,104.94140547396901,0.5406238999999999,111.362157102906,0.6948272000000001,105.00845831416498,0.8098599,103.0573220314565,0.7709362,103.61675834075601,0.69283825,104.49453162189451
2019-12-11,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,
