AdminStrata,Bamako,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2019-07-31,107.771477152322,98.17012761291815,97.0,92.8451428871428,100.07123788955866,23.072,127.98600511640902,104.29588315357545,84.05,105.8618967107285,108.194542877392,13.001000000000001,108.5981826599055,99.5493986341518,79.934,88.36575816438025,89.30877577722336,55.181,107.5821464550495,105.615684674008,78.6935,96.33404864091565,95.9683014273757,83.99799999999999,98.6301862371469,97.88821487656924,9.217500000000001
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,103.64366035686271,100.9524817217046,81.8335,118.11288182505601,114.64124287617051,38.327,102.393860776374,98.1515624197433,51.1695,112.35488968577201,109.44073153041151,11.748,106.02826995819251,102.1398237247005,72.39099999999999,104.76604834636879,96.6502687359833,59.6805,108.902984038862,106.4118636639035,63.2525,101.9440933321819,98.84194508253131,97.37700000000001,107.68364261575849,103.28971460657701,12.1525
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,114.3311919347875,105.210848109813,110.3335,113.76992308547,107.06856275683299,20.7535,87.61631231481005,94.88471217720544,57.037499999999994,102.846577654241,96.0618086799348,6.692,111.3161587119035,104.531388682323,79.6485,114.3359906313475,99.74264204515654,62.5935,119.09133390614849,109.386958166685,85.066,110.27268334547301,102.015208994225,114.43100000000001,108.510427747953,103.031985993185,12.491
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,125.2539134699495,111.6333873581845,140.0555,134.586267605634,120.68115348206351,45.587,104.23666967473605,107.5602938308525,147.461,126.7312402582945,122.58629711259451,28.475,120.26786889561649,110.7074727859315,112.063,122.47240788753801,104.70418354539571,73.6805,121.2268309980645,113.14954475455801,94.6625,108.5879308379765,100.18141952769875,102.125,126.0939468995785,116.9702967327905,23.3925
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,144.7299625127105,118.96966723292749,121.0555,113.312275624078,114.9815373620265,5.092499999999999,113.497171383833,108.70212896896501,55.139,118.32732410836101,116.0715060842385,3.404,133.259839126688,115.6292168253425,76.61500000000001,120.0234691700445,105.7851251325795,33.742000000000004,136.281066755702,118.54139186234201,71.50049999999999,115.924541307796,104.3610386234635,103.065,121.8074934485445,114.48995044052899,5.7105
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,135.7004347826085,117.0844360902255,41.0,112.367509799441,108.73403456048099,3.2475,129.377268322344,112.1714505855405,59.749500000000005,130.8147684232505,111.15051490145251,1.9845,134.89167029292548,115.76924630539051,36.913000000000004,121.02954886303749,107.175584944049,31.8735,141.42970667589498,120.698519558762,44.522499999999994,113.223025639193,105.84496505155951,69.952,125.204498977505,113.46410256410249,6.2035
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,105.33761063657084,114.4438287295855,18.722499999999997,52.4530699780243,104.6348805835915,1.471,97.45005192621535,110.08158488157,32.7545,70.41750071489851,108.3394109768875,1.849,110.965401785714,114.6122731845165,17.655500000000004,113.596764903523,109.300645211015,19.0515,125.77079590864099,118.33278324629,11.203,111.07301060744501,105.573210673753,40.6485,93.85846769538617,112.56842922820601,2.4770000000000003
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,78.16857876649325,115.490207006369,36.5,63.2514939880481,108.0505559822355,2.8515,119.438407685707,111.165553906572,46.4345,78.37979286029085,110.6287964940505,0.394,90.1787137286569,114.9484291078475,20.305,118.1173092698935,114.241095240917,11.067499999999999,103.65216366303451,120.6394323630595,13.415,105.7157786075675,108.757494219854,45.3035,94.96083936751884,114.14546025761899,0.5975
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,91.81957334676716,119.3371242100645,29.555500000000002,86.8433286843329,111.7881093724555,0.6214999999999999,114.8093458580855,109.087812701834,11.888,91.78092455233386,115.4565890549635,0.006999999999999999,94.99194964871215,118.64802076544149,16.938,120.82810368349251,118.77854031504549,4.1645,87.9810958212837,124.94936351948749,10.712499999999999,111.5597023601905,112.0253727526435,38.3815,92.0055229547808,116.039076126709,0.2525
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,141.958933207458,121.1560207194775,14.1665,114.154734991208,111.4870509607355,0.1605,144.531934323574,106.78832765187272,9.229000000000001,101.83028286189649,108.3053719424215,0.003,127.9860618946375,119.0717457188875,6.9334999999999996,119.8904552001045,121.09915766882999,2.2385,114.0301463988363,123.31044134976901,2.7145,140.4162557429105,114.48417633806449,23.0655,98.86977665706054,116.3006796900995,0.1285
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,130.395291554166,123.9657122800695,1.3335,104.36550188752301,99.78883023061974,0.0,89.97426761678545,113.971030227601,0.7015,100.06997900629801,107.3278052151295,0.0,121.714695892713,121.3216129115095,0.889,111.253119309368,120.77312999061999,0.0925,111.52253693422449,127.7702476883655,0.276,141.3816878102595,116.13688204934151,5.4505,100.6691233514355,115.6371531055315,0.0
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,116.496870574261,123.060418786611,0.0,100.3704435444035,107.4888667434835,0.0,95.40540540540565,124.684757490349,0.014,100.0199980002,125.0481303722985,0.0,101.97158183063229,124.059859623445,0.04700000000000001,105.2752880921895,122.536580543106,0.002,89.39852728649096,128.162034310936,0.0,123.95621181262749,114.26935015989949,0.436,100.17307882504201,119.56745623069,0.0
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,105.15401744293945,115.668056947724,0.0,100.0,59.03631144238515,0.0,98.25325508894184,109.4891218479045,0.0,100.0,71.4346452866861,0.0,102.63823805060929,116.27608717359851,0.0155,100.894463322007,116.599657160667,0.001,99.94164559424239,124.78758380853299,0.0,125.659173990822,121.34361559067099,0.2695,100.0,93.645491122513,0.0
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,100.0,89.98697289291005,0.0,100.0,65.28869757017324,0.0,100.11997600479901,113.7980208576285,0.0,100.0,78.4219223354448,0.0,100.4490569803415,97.3406568054164,0.0035,100.0199980002,119.32713065158549,0.0,100.015,105.9801840056615,0.0015,102.587255544119,115.71894599799,0.258,100.03499300140001,95.38927965073975,0.0055
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,100.0,95.80144382378754,0.0,100.0,87.1530782990018,0.0,100.0,112.2063995795601,0.0,100.0,91.79652382379385,0.0,100.1499400239905,95.96429701508295,0.0,100.01,121.5104913332465,0.0,100.03,86.2097263353195,0.0015,103.038593063019,115.3150141124635,0.018500000000000003,100.32953864589601,92.419575633128,0.041499999999999995
2019-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,100.0,142.314986088011,0.0,100.0,114.154734991208,0.0,100.0,143.443359052838,0.0,100.0,101.83028286189649,0.0,100.02499750025001,128.209809074208,0.0,100.0,120.275753741437,0.0,100.03999999999999,113.9026111503174,0.001,101.908018634156,143.0887887376295,0.004999999999999999,100.6329744816585,99.44324712643686,0.0485
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,100.0,130.395291554166,0.0,100.0,104.36550188752301,0.0,100.0,90.00876548097045,0.0,100.0,100.06997900629801,0.0,100.0,121.85619314205749,0.0,100.0,111.2658483949285,0.0,100.025,111.54135692105,0.0,100.1748950629625,141.39480420456402,0.0,100.5982053838485,101.280935808198,0.0
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,100.0,116.496870574261,0.0,100.0,100.3704435444035,0.0,100.0,95.40540540540565,0.0,100.0,100.0199980002,0.0,100.0,102.0567092651755,0.0,100.0,105.28382415706349,0.0,100.01,89.4260546418003,0.0,100.05,124.77652484285699,0.0,100.30445198642451,100.798580301686,0.0
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,100.0,105.15401744293945,0.0,100.0,100.0,0.0,100.0,98.25325508894184,0.0,100.0,100.0,0.0,100.0,102.66141879861325,0.0,100.0,100.894463322007,0.0,100.0,99.9805485314143,0.0,100.32,127.21690097327351,0.032,100.0,100.6329744816585,0.0
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.11997600479901,0.0,100.0,100.0,0.0,100.0,100.4490569803415,0.0,100.0,100.0199980002,0.0,100.0,100.03999999999999,0.0,100.40905916392299,103.12616648003001,0.032,100.18,100.812400318979,0.018000000000000002
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.1499400239905,0.0,100.0,100.01,0.0,100.01,100.05000000000001,0.001,100.71005917159799,103.73975903614449,0.14800000000000002,101.48,102.108253588517,0.13
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.02499750025001,0.0,100.0,100.0,0.0,100.01,100.05000000000001,0.0,100.853374709077,103.0045187962695,0.22,101.48,102.108253588517,0.0
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,105.56,105.56,0.556,100.0,100.0,0.0,101.49,101.49,0.149,100.0,100.0,0.0,102.256840423407,102.256840423407,0.24,100.31,100.31,0.031,101.25974805039,101.28474305139,0.127,104.292109189853,104.79338119418651,1.514,101.33,102.1036889332005,0.003
2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,105.56,105.56,0.0,100.0,100.0,0.0,101.66983301669799,101.66983301669799,0.019,100.0,100.0,0.0,104.150079617834,104.150079617834,0.225,100.37,100.37,0.006,102.24887556221901,102.268865567216,0.10300000000000001,116.64978574211099,117.06358381502899,3.238,100.03,101.81173887003399,0.0
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,114.291365839185,114.291365839185,1.0,100.0,100.0,0.0,102.300218124132,102.300218124132,0.15,100.0,100.0,0.0,106.819284120671,106.819284120671,0.547,100.72,100.72,0.035,104.333134565693,104.343072947724,0.268,148.769760326364,148.56875,8.587,100.03,101.51,0.0
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,104.468016714883,108.93603342976499,2.0,100.01,100.01,0.001,99.51904578684109,100.952289342055,0.177,100.0,100.0,0.0,104.101801644219,106.070929419986,1.131,101.839762611276,102.146389713155,0.255,107.489935399307,108.667977159974,1.11,118.80256850863701,119.923501912452,4.447,100.2,101.71,0.02
2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,112.505921364282,115.798199905258,6.0,100.01,100.01,0.0,97.7854734347945,99.30745398213959,0.40299999999999997,100.0,100.0,0.0,109.990278920212,113.06161984949,3.031,105.99748086425699,106.355973258405,0.65,111.178896717649,113.11517650090201,1.561,116.22312872312901,121.32120603608699,12.865,102.48,103.99,0.228
2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,81.1981338507906,87.2225875390432,1.6669999999999998,100.01,100.01,0.0,95.0615271778991,96.9733754147447,1.085,100.0,100.0,0.0,94.5008460236887,98.7720234917245,1.476,105.155864338605,105.814059786086,0.598,100.424410946875,103.605769230769,1.053,76.8955141603693,95.3166320124352,6.166,102.5,104.01,0.002
2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,68.7949260042283,74.06761545817629,5.111000000000001,100.139706616106,100.149685660114,0.035,83.2578343158548,84.2589788625765,1.929,100.159696576505,100.159696576505,0.035,84.847354928921,88.83988997074621,3.697,91.18090073806299,92.8742157155662,0.8590000000000001,79.71930576387399,85.22040204640591,2.2680000000000002,97.0119875159597,104.23754274024,25.676,102.336961949466,103.86497553180901,0.017
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
