AdminStrata,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kidal,Kidal,Koulikoro,Koulikoro,Mopti,Mopti,Segou,Segou,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2019-01-31,0.21175560000000002,94.8389855072464,0.1377148,105.07717273448401,0.2908662,106.51436320968399,0.1154521,103.278657825202,0.2664503,103.095803260359,0.2129857,104.232877629893,0.2394313,103.369465876229,0.3400579,104.36767394170799,0.1135885,103.084952130814
2019-02-01,,,,,,,,,,,,,,,,,,
2019-02-02,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,
2019-02-09,,,,,,,,,,,,,,,,,,
2019-02-10,0.2076111,94.78352500782779,0.1371124,104.90733052365499,0.28181459999999997,106.263744745092,0.1152443,103.201705244514,0.26014770000000004,103.104322468432,0.2080261,103.812636340886,0.234131,103.145691096931,0.330938,103.816688210092,0.11354180000000001,102.967151485465
2019-02-11,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,
2019-02-20,0.20303329999999997,94.4663094592758,0.1356876,104.579443726363,0.270841,105.25816778396201,0.1148893,103.07017790604601,0.2530319,102.90522136386299,0.2022031,103.239012569052,0.22838360000000002,103.01487994025999,0.32297259999999994,102.84776888050101,0.113185,102.75919958842199
2019-02-21,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,
2019-02-23,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,
2019-02-28,0.1988444,94.1760179356652,0.13496789999999997,104.609912632736,0.2607381,104.16396958530301,0.1144798,102.94000207782801,0.2452426,102.296027349845,0.1965159,102.613499235964,0.2223413,102.795089079971,0.3169161,101.647537600182,0.112692,102.45391393825899
2019-03-01,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,
2019-03-10,0.19432220000000003,94.633310842373,0.1332644,104.667967322173,0.24400860000000002,101.781857395326,0.11350619999999999,102.65337936550699,0.2333759,101.150046046103,0.19088329999999998,103.431155331818,0.2142853,103.25104565567499,0.3143921,99.7928240721723,0.1121193,102.204028162337
2019-03-11,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,
2019-03-20,0.1943444,95.4635882160812,0.1319414,104.36572810510599,0.24053579999999997,101.63114504073098,0.11297650000000001,102.485860571463,0.2309591,101.100900792624,0.18850820000000001,103.84220359077,0.212116,103.756993075504,0.3186213,99.5054438695933,0.11189500000000001,102.146853729264
2019-03-21,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,
2019-03-31,0.1935333,95.6449594732902,0.1303779,103.788992530765,0.24027420000000002,102.124541093565,0.11253310000000001,102.364677837365,0.22997620000000002,101.050071679465,0.1847406,103.31151418274099,0.2093138,103.57111617999901,0.325509,99.45898785755381,0.11163,102.02497127924102
2019-04-01,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,
2019-04-10,0.1931889,95.66833202202992,0.1290385,103.30475272775499,0.24092339999999998,102.560166846929,0.1122144,102.32042372790501,0.23015410000000003,101.07276627584999,0.1814927,102.73191184569599,0.2061154,102.86634846019001,0.333165,99.2578297023547,0.1112143,101.77111484407101
2019-04-11,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,
2019-04-20,0.19563329999999998,95.57303167061659,0.1286802,103.84700774725201,0.24351129999999999,102.84802730361099,0.111802,102.43511467779601,0.23348870000000002,100.88745351340799,0.1784113,102.72906683985201,0.2032125,101.88457031941601,0.35036809999999996,98.355122710494,0.11097349999999999,101.726217898041
2019-04-21,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,
2019-04-30,0.1995333,95.84738523279171,0.1290801,104.405211862356,0.2478491,103.555455269888,0.1115742,102.537380398906,0.23721579999999998,100.81769463817699,0.18020450000000002,103.976410192018,0.20602559999999998,102.824664527913,0.3636949,98.587068086446,0.1111645,101.92975543486901
2019-05-01,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,
2019-05-10,0.20743330000000001,97.20578945321449,0.1291781,104.853459328914,0.2534607,104.39194395748699,0.1112643,102.641193116362,0.2433647,101.327676629797,0.1820683,105.24811289435999,0.2106245,104.565546123073,0.38105029999999995,99.40777407226591,0.1112068,102.040147179741
2019-05-11,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,
2019-05-20,0.21961109999999998,99.73694354366751,0.1298158,105.68106283004101,0.25939070000000003,104.76150972171301,0.1109194,102.773331970851,0.2520982,102.391209962206,0.1815875,105.507650856521,0.21191729999999998,105.06665415096201,0.4011573,100.421579060653,0.11123330000000001,102.169383650445
2019-05-21,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,
2019-05-25,,,,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,
2019-05-31,0.25617779999999996,106.740030483426,0.1290731,106.837365642719,0.26671890000000004,101.06402871361799,0.10998889999999999,103.045263195861,0.2692208,102.66120247927401,0.1784999,105.374080455106,0.2123799,104.821478223907,0.4445437,101.626684706464,0.11082470000000001,102.22560803136
2019-06-01,,,,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,
2019-06-10,0.27774440000000006,109.519888683787,0.1276246,106.85124829007499,0.2712772,97.4312178674787,0.10940060000000001,103.130256776551,0.277354,101.443841053528,0.1773429,105.207846941056,0.2141834,104.355516791747,0.4656165,101.392788717837,0.1103132,102.092045945917
2019-06-11,,,,,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,
2019-06-15,,,,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,
2019-06-20,0.298,110.550276709249,0.1269036,107.059877267941,0.28224390000000005,94.10233083503229,0.10876969999999998,103.143153378713,0.28745479999999995,99.7253417860526,0.17758759999999998,104.710720873214,0.2180721,103.39790621555099,0.4868008,100.86020398231899,0.1100857,102.08466450618099
2019-06-21,,,,,,,,,,,,,,,,,,
2019-06-22,,,,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,
2019-06-29,,,,,,,,,,,,,,,,,,
2019-06-30,0.31257779999999996,108.679158641122,0.1260855,106.92546663055599,0.3039088,92.20653959728192,0.1080331,103.01846056164601,0.30116,97.7978767756779,0.1791232,103.347702516855,0.22474229999999998,101.711390699302,0.5078090999999999,100.02178639080401,0.1098776,102.01896963633001
2019-07-01,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,,,,,,
2019-07-05,,,,,,,,,,,,,,,,,,
2019-07-06,,,,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,
2019-07-09,,,,,,,,,,,,,,,,,,
2019-07-10,0.32779440000000004,98.9508643268727,0.12546790000000002,105.208503841263,0.3868444,92.1519728601209,0.1065299,102.55708193368,0.3464048,93.2979947528751,0.1917021,98.41366850965056,0.2533906,96.63001152334259,0.5497015,97.2802476819961,0.10988685000000001,101.89937835629598
2019-07-11,,,,,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,
2019-07-13,,,,,,,,,,,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,
2019-07-20,0.3366889,94.9706594375228,0.1260194,103.76526168660101,0.4408143,93.6966588416582,0.1058779,102.127621936638,0.37931770000000004,92.3151703072638,0.20481770000000002,95.32602002605199,0.27754829999999997,95.0852389669489,0.5707639,96.39882550580491,0.1105257,101.769168688516
2019-07-21,,,,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,
2019-07-23,,,,,,,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,
2019-07-27,,,,,,,,,,,,,,,,,,
2019-07-28,,,,,,,,,,,,,,,,,,
2019-07-29,,,,,,,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,,,,,,,
2019-07-31,0.3476,91.6011681452791,0.1290974,102.72332610455,0.5013611,95.7516373921068,0.10571480000000001,101.869523888652,0.4256014,93.3151909463341,0.2285417,94.2207839213386,0.3103454,94.60382452689609,0.5949705,96.1750262741313,0.11284960000000001,102.248146218034
2019-08-01,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,
2019-08-10,0.3711778,86.6224948182127,0.1499074,103.88350927226,0.598349,96.54913917229558,0.10736849999999999,102.04957074183599,0.5264831,96.39021843850959,0.30123099999999997,96.293176974912,0.3880872,95.0300087549035,0.6387467,96.21421948905011,0.1202213,103.00211787486401
2019-08-11,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,
2019-08-20,0.382,85.251946142083,0.16798039999999997,106.832451559625,0.6364603,96.90532966375221,0.1091137,102.44606753003299,0.5725766,98.2108112934374,0.3429434,98.6601379231385,0.4264487,95.7414866305174,0.658212,96.7421585129335,0.1246138,103.244433459905
2019-08-21,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,
2019-08-31,0.392,84.90746718912291,0.1883682,111.47733724428998,0.6668666999999999,97.67272245692709,0.111399,103.086547888597,0.6095204000000001,100.064391226771,0.3822311,101.731859104217,0.46037790000000006,96.885961007407,0.6735522,97.37492900957929,0.12945230000000002,103.998787613958
2019-09-01,,,,,,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,
2019-09-10,0.4014667,85.60233219567691,0.20569139999999997,116.58706227654699,0.6859194000000001,98.4598181076733,0.1138625,103.844652392522,0.6344414,101.86951399839701,0.41142120000000004,104.90440814715599,0.4885460999999999,98.7962745710618,0.6860980999999999,98.27910322656959,0.1330824,104.96146838641899
2019-09-11,,,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,
2019-09-20,0.4095778,88.3048794453356,0.20736710000000003,119.728571242489,0.6938485,100.569536907344,0.1183711,105.59160891787701,0.6325144,103.31356314225201,0.41688230000000004,108.48226878505899,0.5108145000000001,102.84662110454201,0.6956344,99.96865397934921,0.13285929999999999,106.13749402879999
2019-09-21,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,
2019-09-30,0.4025333,88.98793844965509,0.1924875,116.724919816677,0.686765,102.196596031427,0.11954169999999999,106.11902687437099,0.609842,103.273860996096,0.40025959999999994,109.488785207402,0.5034285,104.657748586229,0.6900508000000001,100.42217842547701,0.12977850000000002,106.11240406391799
2019-10-01,,,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,
2019-10-10,0.3913222,89.61462775046509,0.1754404,112.656830532825,0.6730562,104.07850968855301,0.11993219999999999,106.333763426865,0.5789473,103.24639444543699,0.3768187,109.743612818459,0.48494,106.088896601304,0.6802444000000001,100.98778636531999,0.12579010000000002,105.56448653916901
2019-10-11,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,
2019-10-20,0.3813667,91.1017317845829,0.1622675,109.581400007021,0.6519143000000001,105.897091065117,0.11972809999999999,106.27640816408301,0.5445513000000001,103.42310507646201,0.35290190000000005,109.67650347838101,0.45853990000000006,106.985983726784,0.6664002,101.65908315282101,0.1219911,104.810374813982
2019-10-21,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,
2019-10-31,0.35315559999999996,93.6965839278717,0.1489488,106.712208926548,0.5770803000000001,106.311013987348,0.1188652,105.870802225939,0.47476019999999997,104.21285819681,0.31107809999999997,108.054838088962,0.39910419999999996,107.713365686215,0.6271908,103.217418435107,0.11704160000000002,103.75331990052099
2019-11-01,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,,,,,
2019-11-10,0.33553330000000003,94.6765203600786,0.1463629,106.205084853018,0.5313576999999999,105.40351051501,0.1185538,105.67868260431999,0.44120519999999996,104.493780643668,0.2970592,107.489667885707,0.3709365,107.50550122998699,0.601819,103.973828326635,0.1158251,103.49056150421801
2019-11-11,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,
2019-11-20,0.3158778,95.2586237196649,0.1444848,106.037349873181,0.4868406,104.57618679541099,0.1183598,105.53799303308,0.4107761,104.893102738653,0.2870389,107.565686485086,0.3471031,107.43605359153099,0.5737058,104.740377434662,0.11508070000000001,103.44620794930701
2019-11-21,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,
2019-11-30,0.2790222,95.7790209773924,0.1427251,106.04516264284901,0.41647629999999997,104.77960797632299,0.11813989999999999,105.29994595342698,0.3627038,105.411490538467,0.2706912,107.40430138065399,0.3112457,106.76841485217301,0.5107013,105.421415821185,0.1142884,103.340726417717
2019-12-01,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,
2019-12-10,0.2644333,95.84107793944,0.1419875,105.797647722695,0.3915734,105.44469849381201,0.11793189999999999,105.104255006212,0.34459029999999996,105.27904970115101,0.2628275,107.077333296823,0.29809040000000003,106.23637864653999,0.4785758,105.25561398932301,0.11385730000000001,103.113466327103
2019-12-11,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,
2019-12-20,0.2527,95.8754246613003,0.14007479999999997,105.096675773304,0.36809840000000005,105.431335846111,0.1176853,104.90047656642,0.3281693,104.882856972489,0.25407820000000003,106.66349096996001,0.2867125,105.842862347462,0.448187,104.913632473449,0.11335930000000001,102.91691578051399
2019-12-21,,,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,
2019-12-31,0.2428444,95.66605065938481,0.138869,104.531396666844,0.3477087,105.060076036788,0.1173697,104.63758457235201,0.3140449,104.36857631870899,0.24516390000000002,106.060793346961,0.2764292,105.35214613204398,0.42066359999999997,104.51222634475799,0.1128144,102.58674681334999
2020-01-01,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,,,,,
2020-01-10,0.23270554999999998,95.5271708667528,0.13758045,104.32452876683399,0.3251714,104.5661717445235,0.11701725,104.34074163287701,0.2973878,103.74883936333049,0.2318464,104.5497370820145,0.2632124,104.48567069296949,0.388837,103.7424229708715,0.11226675,102.31658827832749
2020-01-11,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,
2020-01-20,0.22256669999999998,95.38829107412079,0.1362919,104.117660866824,0.3026341,104.07226745225901,0.11666480000000001,104.043898693402,0.2807307,103.129102407952,0.21852889999999997,103.038680817068,0.2499956,103.619195253895,0.3570104,102.972619596985,0.1117191,102.046429743305
2020-01-21,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,
2020-01-31,0.21122220000000003,94.6457246376812,0.1343547,103.196288498903,0.27955749999999996,102.980604276621,0.1162548,103.77971993705401,0.26264679999999996,101.856667485481,0.20780079999999998,102.177872178177,0.2371387,102.550671096716,0.3289267,101.38930213542,0.1115548,101.803420316851
2020-02-01,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,
2020-02-10,0.20617779999999997,94.256167194466,0.1336928,102.990081279572,0.2718851,103.08381880619,0.1159894,103.66705013433901,0.255583,101.586850951565,0.2045691,102.421768192934,0.2324806,102.54656024325399,0.3191664,100.608584720983,0.11156310000000001,101.721347032754
2020-02-11,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,
