"Year","Month","Dekad","NDVI Anomaly"
2021,1,1,121.579462501529
2021,1,2,120.715181698441
2021,1,3,120.093218150425
2021,2,1,119.906725715307
2021,2,2,119.550175167951
2021,2,3,119.251119748037
2021,3,1,118.730608084184
2021,3,2,117.79825711036
2021,3,3,115.783672608375
2021,4,1,112.621779605975
2021,4,2,105.038704878596
2021,4,3,101.423891438247
2021,5,1,98.4005705792729
2021,5,2,96.531933812813
2021,5,3,97.0607376490889
2021,6,1,98.7914225244219
2021,6,2,100.755133280549
2021,6,3,102.218152196137
2021,7,1,103.514951189263
2021,7,2,103.899177918647
2021,7,3,104.293792848465
2021,8,1,105.2245237345
2021,8,2,105.653583560971
2021,8,3,106.153460401332
2021,9,1,106.714092691813
2021,9,2,107.187413278581
2021,9,3,107.592067692857
2021,10,1,108.023805315632
2021,10,2,107.891494475752
2021,10,3,106.620695202736
2021,11,1,105.730856951565
2021,11,2,104.788360094556
2021,11,3,103.177048527219
2021,12,1,102.208217868634
2021,12,2,101.447113465505
2021,12,3,101.274769696728
2022,1,1,102.251827950358
2022,1,2,102.228457605659
2022,1,3,100.761860754194
2022,2,1,99.2064633813809
2022,2,2,98.1139134390884
2022,2,3,97.5368482455962
2022,3,1,95.572620393844
2022,3,2,93.483397918724
2022,3,3,N/A,
2022,4,1,N/A,
2022,4,2,N/A,
2022,4,3,N/A,
2022,5,1,N/A,
2022,5,2,N/A,
2022,5,3,N/A,
2022,6,1,N/A,
2022,6,2,N/A,
2022,6,3,N/A,
2022,7,1,N/A,
2022,7,2,N/A,
2022,7,3,N/A,
2022,8,1,N/A,
2022,8,2,N/A,
2022,8,3,N/A,
2022,9,1,N/A,
2022,9,2,N/A,
2022,9,3,N/A,
2022,10,1,N/A,
2022,10,2,N/A,
2022,10,3,N/A,
2022,11,1,N/A,
2022,11,2,N/A,
2022,11,3,N/A,
2022,12,1,N/A,
2022,12,2,N/A,
2022,12,3,N/A,