n,loss
267,24.329696379940504
103,31.145067081980528
132,29.832602608972707
38,29.50148889768018
332,29.335992714706013
86,28.373373893521443
224,20.441843176536338
39,29.274913517244357
280,25.969890073915447
151,29.090544418058556
120,31.551051619997537
343,30.06057391286343
158,28.38859852512411
117,31.733336519262725
172,25.898026458979274
328,29.012828693751704
59,25.528103601425855
341,29.973771508630477
158,28.38859852512411
15,27.229898825822833
159,28.24804173982642
345,30.11911275009642
59,25.528103601425855
186,23.477522041819892
186,23.477522041819892
2,36.08277088931426
106,31.49733898126027
262,23.68001735419496
224,20.441843176536338
224,20.441843176536338
30,29.80978395475617
224,20.441843176536338
91,29.07595260706837
147,29.210038435968116
62,25.693009596627647
224,20.441843176536338
70,26.32599496641951
54,26.192764705088496
173,25.70440023032067
140,29.24334574282849
127,30.503780407156103
57,25.616973314313885
363,29.95927814265416
284,26.45062742222621
142,29.220849547066802
46,27.75297668863791
244,21.661575057362143
252,22.39942355517645
226,20.519362551945868
6,35.64882011248899
344,30.093081281734268
336,29.64642560684351
211,20.451000076501597
188,23.185677984362552
246,21.812883818804128
160,28.101207503832654
223,20.41094920700715
223,20.41094920700715
220,20.32695387711639
119,31.629561847288226
220,20.32695387711639
98,30.360837585155167
220,20.32695387711639
220,20.32695387711639
290,26.990170534265378
312,28.193629932294584
43,28.259769474272016
220,20.32695387711639
269,24.578902291099336
25,28.593240481474922
220,20.32695387711639
234,20.971782033185516
53,26.446572123456793
177,24.968141304834997
220,20.32695387711639
41,28.75805304696877
101,30.855979406989217
16,26.87137450688523
268,24.454746285541685
65,25.874342064670177
202,21.2149235767978
342,30.02037116068902
144,29.216304527086134
47,27.62103895047451
22,27.382588920958
360,30.081818456954494
182,24.083947545357884
272,24.949728502619436
85,28.25101997357778
277,25.600691955993412
338,29.79151361937299
162,27.776064808552253
168,26.702802637654454
201,21.32837501767618
190,22.880010305933695
88,28.643516207987243
92,29.2411879309355
97,30.18421592978323
179,24.596999056964382
123,31.17705373251289
19,26.60168771409657
192,22.569025754241622
146,29.21419912257583
310,28.1217200052035
320,28.499922933295
116,31.755994247414904
235,21.03825681458321
231,20.799203730225596
17,26.648678048840594
346,30.143590979076738
352,30.20144180733276
161,27.942270926698864
337,29.71963380506725
191,22.723608281891586
129,30.18593985625347
14,27.757409983215226
84,28.14539132684506
220,20.32695387711639
348,30.18197039947513
196,21.97550490876127
214,20.356292253780257
89,28.779980992780896
176,25.15339228589366
276,25.47376621004675
76,27.314533512671776
77,27.458063691363787
164,27.437765825465448
205,20.894436755447177
335,29.571954309111657
152,29.024179861716405
189,23.035054372854336
195,22.11895185852903
301,27.70988344587749
233,20.91138805004085
42,28.49738292980909
187,23.33373551961796
238,21.243722714078878
122,31.323098033486634
115,31.7637452661513
112,31.768692076808463
354,30.194155243160836
148,29.20144449886079
204,20.996832048527697
283,26.332733082594274
113,31.769240441642495
331,29.256078379687153
150,29.141949940689585
362,30.00361024193876
220,20.32695387711639
12,29.291025285420556
185,23.618979352237798
281,26.090363217925226
220,20.32695387711639
327,28.935767460146057
334,29.494300797182735
58,25.546557198959718
