AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Rural Damascus,Tartous
Indicator,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI
2018-08-31,36.77307,21.61907,,27.22063,25.02208000000001,47.61905,,25.768519408995928,25.83209,30.51581,27.653399999660106,25.96154
2018-09-01,36.77307,22.51368,,26.4095,25.24503,47.61905,,26.04484235381579,26.18328,30.51581,27.70001607261315,26.47059
2018-09-02,35.10541,21.91701,,26.72673,23.49304,45.5408,,22.8929558202127,22.17742,30.51581,27.840447533770103,27.23971
2018-09-03,34.95584,21.43404,,25.279399999999995,26.55367,45.25746889181218,,21.09224820189941,19.109820000000006,28.473670000000002,27.231918753204237,25.450140000000005
2018-09-04,36.45083999999999,21.36529,,27.50131,28.31257,46.19784159103589,,18.84237630975151,16.93719,29.920559999999995,28.69533209602633,26.296570000000003
2018-09-05,36.66170000000001,21.09053,,27.420950000000005,30.75103000000001,45.379928436716575,,19.47413585799805,18.21715,32.74411,27.805879924797978,26.49007000000001
2018-09-06,37.3779,21.56192,,27.8335,31.119090000000003,45.589253257758465,,18.97418504962416,17.84841,33.56342,27.87527642355593,27.59857
2018-09-07,38.81001,21.83464,,28.258659999999995,30.70175,46.08998057339158,,17.857653294392918,16.020670000000006,33.8843,28.419265023325373,27.40741
2018-09-08,37.04042000000001,22.4038,,25.13164,31.193759999999997,43.511230211512135,,21.659927936361708,20.88277,30.238499999999995,27.86238984427091,27.2259
2018-09-09,37.68939,19.88436,,24.8431,32.30676,44.19962093151108,,22.862950881116546,23.63864,29.63918,26.56722390690811,27.62532
2018-09-10,37.91185,19.53888,,27.16573,32.1754,44.24253881244685,,23.27877914980997,23.77224,29.96716,27.007211493078863,28.16655
2018-09-11,41.03783,20.59995,,26.0027,31.29445,47.81793820230942,,27.44437688945637,29.204340000000002,32.27812,28.38775152755,29.451820000000005
2018-09-12,39.37227,20.62968,,24.64433,32.96374,48.26174037642129,,28.19927684858942,29.729029999999995,32.37774,29.60551873986331,31.8392
2018-09-13,38.15579999999999,20.03184,,24.44552,34.2486,45.63363699910676,,28.727208755209137,30.4,33.64646,29.094610454242893,30.028909999999996
2018-09-14,38.51444,20.13622,,22.65338,35.09317,47.30119868654965,,27.837090359188434,28.99713,31.550799999999995,30.04191548691541,26.72534000000001
2018-09-15,38.30973,19.32438,,22.73622,33.61858,60.35768,,28.15728842638812,28.22191,31.320870000000003,29.875014834399767,23.55263
2018-09-16,33.413410000000006,19.28395,,19.74406,32.21956999999999,42.23243518764666,,27.508007146678963,28.22191,31.98345,31.78148803729794,21.66667
2018-09-17,33.70058,18.98823,,19.82456,32.78689,41.25121280699188,,27.508007146678963,28.22191,33.26566,32.579188111282,20.99379
2018-09-18,33.74172,18.69997,,20.31184,33.23782,39.386546894580285,,27.61790198122825,28.22191,34.02376,31.93832390028013,23.81697
2018-09-19,35.70743000000001,18.96681,,24.77366,31.337050000000005,53.96289999999999,,27.019300234045573,28.22191,34.44342,31.020929464663556,24.592770000000005
2018-09-20,35.40708,19.622640000000004,,26.461540000000007,29.944290000000002,39.05741389224405,,27.019300234045573,28.22191,36.14887,30.71238908205377,24.5519
2018-09-21,35.40708,19.622640000000004,,26.461540000000007,29.944290000000002,39.05741389224405,,27.019300234045573,28.22191,36.14887,30.71238908205377,24.5519
2018-09-22,35.40708,19.47566,,25.454550000000005,29.43593000000001,39.05741389224405,,27.019300234045573,28.22191,37.12934,30.71238908205377,25.729440000000004
2018-09-23,35.40708,19.47566,,26.74747,27.098559999999992,38.35404886550271,,26.76704948549633,28.22191,36.3883,30.27175600505878,23.71638
2018-09-24,35.40708,19.47566,,28.48126,27.59382,37.27932301649193,,26.38388211843096,28.22191,35.99069,30.013963031675488,23.23751
2018-09-25,34.0544,19.42117,,28.3095,27.085220000000003,36.511269551347134,,26.707581584208953,28.3834,37.17305,30.22587412877532,26.233180000000004
2018-09-26,34.0544,19.52249,,29.640190000000004,24.63065,35.6243485305526,,26.37011597200425,28.3834,37.47004,33.21357348138644,26.402320000000003
2018-09-27,34.0544,18.52609,,29.799430000000005,26.1005,37.07902176635093,,26.23571171140621,28.3834,38.26897,34.328086283518715,25.97959
2018-09-28,34.0544,17.53629,,29.799430000000005,27.200180000000003,37.07902176635093,,25.54450411334437,28.3834,38.33787000000001,33.806113593495525,26.62842
2018-09-29,34.0544,16.691730000000003,35.42945000000001,27.12843,25.143590000000003,38.78078856731877,35.42945,25.640771411099745,28.50575000000001,39.30168,35.36794205957247,27.319940000000006
2018-09-30,34.0544,16.01831,28.230340000000005,27.01149,25.30562,37.425341606817476,28.230340000000005,26.013582442447554,28.50575000000001,38.59598999999999,35.821017974247205,26.22302
