AdminStrata,Bamako,Gao-Menaka,Kayes,Kidal,Koulikoro,Mopti,Segou,Sikasso,Tombouctou-Taoudeni
2019-11-18,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-19,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-20,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-21,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-22,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-23,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-24,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-25,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-26,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-27,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-28,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-29,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-11-30,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-02,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-03,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-04,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-05,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-06,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-07,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-08,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-09,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-10,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-11,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-12,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-13,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-14,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-15,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-16,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-17,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-18,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-19,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-20,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-21,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-22,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-23,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-24,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-25,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-26,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-27,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-28,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-29,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-30,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-11,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-13,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-14,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-15,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-16,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-17,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-21,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-27,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-30,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-04-23,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2020-04-24,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0
2020-04-25,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0
2020-04-26,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0
2020-04-27,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
2020-04-28,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0
2020-04-29,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0
2020-04-30,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0
2020-05-01,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0
2020-05-02,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0
2020-05-03,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2020-05-04,12.0,12.0,12.0,,12.0,12.0,12.0,12.0,12.0
2020-05-05,13.0,13.0,13.0,,13.0,13.0,13.0,13.0,13.0
2020-05-06,14.0,14.0,14.0,,14.0,14.0,14.0,14.0,14.0
2020-05-07,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0
2020-05-08,16.0,16.0,16.0,,16.0,16.0,16.0,16.0,16.0
2020-05-09,17.0,17.0,17.0,,17.0,17.0,17.0,17.0,17.0
2020-05-10,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0
2020-05-11,19.0,19.0,19.0,,19.0,19.0,19.0,19.0,19.0
2020-05-12,20.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0
2020-05-13,21.0,21.0,21.0,,21.0,21.0,21.0,21.0,21.0
2020-05-14,22.0,22.0,22.0,,22.0,22.0,22.0,22.0,22.0
2020-05-15,23.0,23.0,23.0,,23.0,23.0,23.0,23.0,23.0
2020-05-16,24.0,24.0,24.0,,24.0,24.0,24.0,24.0,24.0
2020-05-17,25.0,25.0,25.0,,25.0,25.0,25.0,25.0,25.0
2020-05-18,26.0,26.0,26.0,,26.0,26.0,26.0,26.0,26.0
2020-05-19,27.0,27.0,27.0,,27.0,27.0,27.0,27.0,27.0
2020-05-20,28.0,28.0,28.0,,28.0,28.0,28.0,28.0,28.0
2020-05-21,29.0,28.0,29.0,,29.0,28.0,28.0,29.0,28.0
2020-05-22,30.0,28.0,30.0,,30.0,28.0,28.0,30.0,28.0
2020-05-23,31.0,28.0,31.0,,31.0,28.0,28.0,31.0,28.0
2020-05-24,31.0,27.0,31.0,,31.0,27.0,27.0,31.0,27.0
2020-05-25,31.0,26.0,31.0,,31.0,26.0,26.0,31.0,26.0
2020-05-26,31.0,25.0,31.0,,31.0,25.0,25.0,31.0,25.0
2020-05-27,31.0,24.0,31.0,,31.0,24.0,24.0,31.0,24.0
2020-05-28,31.0,23.0,31.0,,31.0,23.0,23.0,31.0,23.0
2020-05-29,31.0,22.0,31.0,,31.0,22.0,22.0,31.0,22.0
2020-05-30,31.0,21.0,31.0,,31.0,21.0,21.0,31.0,21.0
2020-05-31,31.0,20.0,31.0,,31.0,20.0,20.0,31.0,20.0
2020-06-01,31.0,19.0,31.0,,31.0,19.0,19.0,31.0,19.0
2020-06-02,31.0,18.0,31.0,,31.0,18.0,18.0,31.0,18.0
2020-06-03,31.0,17.0,31.0,,31.0,17.0,17.0,31.0,17.0
2020-06-04,31.0,16.0,31.0,,31.0,16.0,16.0,31.0,16.0
2020-06-05,31.0,15.0,31.0,,31.0,15.0,15.0,31.0,15.0
2020-06-06,31.0,14.0,31.0,,31.0,14.0,14.0,31.0,14.0
2020-06-07,31.0,13.0,31.0,,31.0,13.0,13.0,31.0,13.0
2020-06-08,31.0,12.0,31.0,,31.0,12.0,12.0,31.0,12.0
2020-06-09,31.0,11.0,31.0,,31.0,11.0,11.0,31.0,11.0
2020-06-10,31.0,10.0,31.0,,31.0,10.0,10.0,31.0,10.0
2020-06-11,31.0,9.0,31.0,,31.0,9.0,9.0,31.0,9.0
2020-06-12,31.0,8.0,31.0,,31.0,8.0,8.0,31.0,8.0
2020-06-13,31.0,7.0,31.0,,31.0,7.0,7.0,31.0,7.0
2020-06-14,31.0,6.0,31.0,,31.0,6.0,6.0,31.0,6.0
2020-06-15,31.0,5.0,31.0,,31.0,5.0,5.0,31.0,5.0
2020-06-16,31.0,4.0,31.0,,31.0,4.0,4.0,31.0,4.0
2020-06-17,31.0,3.0,31.0,,31.0,3.0,3.0,31.0,3.0
2020-06-18,31.0,2.0,31.0,,31.0,2.0,2.0,31.0,2.0
2020-06-19,31.0,1.0,31.0,,31.0,1.0,1.0,31.0,1.0
2020-06-20,31.0,0.0,31.0,,31.0,0.0,0.0,31.0,0.0
2020-06-21,31.0,0.0,31.0,,31.0,0.0,0.0,31.0,0.0
2020-06-22,31.0,0.0,31.0,,31.0,0.0,0.0,31.0,0.0
2020-06-23,31.0,0.0,31.0,,31.0,0.0,0.0,31.0,0.0
2020-06-24,31.0,0.0,31.0,,31.0,0.0,0.0,31.0,0.0
2020-06-25,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-06-26,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-06-27,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-06-28,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-06-29,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-06-30,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-01,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-02,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-03,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-04,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-05,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-06,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-07,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-08,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-09,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-10,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-11,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-12,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-13,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-14,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-15,31.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,0.0
2020-07-16,30.0,0.0,30.0,30.0,30.0,0.0,0.0,30.0,0.0
2020-07-17,29.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,0.0
2020-07-18,28.0,0.0,28.0,28.0,28.0,0.0,0.0,28.0,0.0
2020-07-19,27.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,0.0
2020-07-20,26.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,0.0
2020-07-21,25.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0
2020-07-22,24.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,0.0
2020-07-23,23.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,0.0
2020-07-24,22.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,0.0
2020-07-25,21.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,0.0
2020-07-26,20.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0
2020-07-27,19.0,0.0,19.0,19.0,19.0,0.0,0.0,19.0,0.0
2020-07-28,18.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,0.0
2020-07-29,17.0,0.0,17.0,17.0,17.0,0.0,0.0,17.0,0.0
2020-07-30,16.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,0.0
2020-07-31,15.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,0.0
2020-08-01,14.0,0.0,14.0,14.0,14.0,0.0,0.0,14.0,0.0
2020-08-02,13.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,0.0
2020-08-03,12.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0
2020-08-04,11.0,0.0,11.0,11.0,11.0,0.0,0.0,11.0,0.0
2020-08-05,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0
2020-08-06,9.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,0.0
2020-08-07,8.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
2020-08-08,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0
2020-08-09,6.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,0.0
2020-08-10,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0
2020-08-11,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0
2020-08-12,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0
2020-08-13,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2020-08-14,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
