"Year","Month","Dekad","NDVI Anomaly"
2019,1,1,N/A,
2019,1,2,109.120810102601
2019,1,3,106.423153353886
2019,2,1,105.082806469632
2019,2,2,104.102527638613
2019,2,3,103.317745798174
2019,3,1,102.954822283384
2019,3,2,102.438169187165
2019,3,3,101.575989959733
2019,4,1,100.522945141837
2019,4,2,99.005718640394
2019,4,3,99.2908200511011
2019,5,1,100.772971130388
2019,5,2,103.223392609531
2019,5,3,109.645599119939
2019,6,1,112.474416789315
2019,6,2,114.554120322101
2019,6,3,115.61871153443
2019,7,1,115.519623333028
2019,7,2,113.82959080915
2019,7,3,112.177467058922
2019,8,1,111.265868789005
2019,8,2,111.90606595398
2019,8,3,112.428982697722
2019,9,1,112.611931001189
2019,9,2,112.164539464631
2019,9,3,112.36728740241
2019,10,1,112.80559681341
2019,10,2,113.10335566184
2019,10,3,112.677055061795
2019,11,1,111.940359214885
2019,11,2,111.150428591237
2019,11,3,110.547735689695
2019,12,1,110.625866053116
2019,12,2,110.623651897285
2019,12,3,110.485916985397
2020,1,1,N/A,
2020,1,2,110.638722863159
2020,1,3,111.15283849199
2020,2,1,111.280807773038
2020,2,2,111.058064743774
2020,2,3,109.980363380136
2020,3,1,107.243282182696
2020,3,2,106.338412921387
2020,3,3,105.865082819011
2020,4,1,105.758156346687
2020,4,2,106.064902872646
2020,4,3,105.378898487245
2020,5,1,N/A,
2020,5,2,N/A,
2020,5,3,N/A,
2020,6,1,N/A,
2020,6,2,N/A,
2020,6,3,N/A,
2020,7,1,N/A,
2020,7,2,N/A,
2020,7,3,N/A,
2020,8,1,N/A,
2020,8,2,N/A,
2020,8,3,N/A,
2020,9,1,N/A,
2020,9,2,N/A,
2020,9,3,N/A,
2020,10,1,N/A,
2020,10,2,N/A,
2020,10,3,N/A,
2020,11,1,N/A,
2020,11,2,N/A,
2020,11,3,N/A,
2020,12,1,N/A,
2020,12,2,N/A,
2020,12,3,N/A,